"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"El Dorado County, CA"	"06017"	Suppressed	154381	Suppressed
	"Fresno County, CA"	"06019"	37	789405	4.7
	"Glenn County, CA"	"06021"	Suppressed	26332	Suppressed
	"Humboldt County, CA"	"06023"	12	126676	Unreliable
	"Imperial County, CA"	"06025"	14	141056	Unreliable
	"Inyo County, CA"	"06027"	Suppressed	17968	Suppressed
	"Kern County, CA"	"06029"	56	655428	8.5
	"Kings County, CA"	"06031"	Suppressed	126402	Suppressed
	"Lake County, CA"	"06033"	Suppressed	57214	Suppressed
	"Lassen County, CA"	"06035"	Suppressed	33838	Suppressed
	"Los Angeles County, CA"	"06037"	390	9437290	4.1
	"Madera County, CA"	"06039"	Suppressed	121883	Suppressed
	"Marin County, CA"	"06041"	20	246269	8.1
	"Mariposa County, CA"	"06043"	Suppressed	16966	Suppressed
	"Mendocino County, CA"	"06045"	Suppressed	85665	Suppressed
	"Merced County, CA"	"06047"	Suppressed	206734	Suppressed
	"Modoc County, CA"	"06049"	Suppressed	9509	Suppressed
	"Mono County, CA"	"06051"	Suppressed	12589	Suppressed
	"Monterey County, CA"	"06053"	22	396267	5.6
	"Napa County, CA"	"06055"	Suppressed	123026	Suppressed
	"Nevada County, CA"	"06057"	Suppressed	90899	Suppressed
	"Orange County, CA"	"06059"	158	2815933	5.6
	"Placer County, CA"	"06061"	Suppressed	240928	Suppressed
	"Plumas County, CA"	"06063"	Suppressed	20921	Suppressed
	"Riverside County, CA"	"06065"	50	1507912	3.3
	"Sacramento County, CA"	"06067"	36	1206659	3.0
	"San Benito County, CA"	"06069"	Suppressed	51467	Suppressed
	"San Bernardino County, CA"	"06071"	26	1681601	1.5
	"San Diego County, CA"	"06073"	162	2789593	5.8
	"San Francisco County, CA"	"06075"	64	774716	8.3
	"San Joaquin County, CA"	"06077"	46	552424	8.3
	"San Luis Obispo County, CA"	"06079"	15	243480	Unreliable
	"San Mateo County, CA"	"06081"	21	704538	3.0
	"Santa Barbara County, CA"	"06083"	16	396906	Unreliable
	"Santa Clara County, CA"	"06085"	33	1671498	2.0
	"Santa Cruz County, CA"	"06087"	Suppressed	253667	Suppressed
	"Shasta County, CA"	"06089"	Suppressed	161987	Suppressed
	"Sierra County, CA"	"06091"	Suppressed	3480	Suppressed
	"Siskiyou County, CA"	"06093"	Suppressed	44424	Suppressed
	"Solano County, CA"	"06095"	Suppressed	387657	Suppressed
	"Sonoma County, CA"	"06097"	32	453421	7.1
	"Stanislaus County, CA"	"06099"	25	438609	5.7
	"Sutter County, CA"	"06101"	Suppressed	78216	Suppressed
	"Tehama County, CA"	"06103"	Suppressed	55517	Suppressed
	"Trinity County, CA"	"06105"	Suppressed	13050	Suppressed
	"Tulare County, CA"	"06107"	22	364708	6.0
	"Tuolumne County, CA"	"06109"	Suppressed	53857	Suppressed
	"Ventura County, CA"	"06111"	43	743357	5.8
	"Yolo County, CA"	"06113"	Suppressed	165269	Suppressed
	"Yuba County, CA"	"06115"	Suppressed	59881	Suppressed
	"Adams County, CO"	"08001"	11	354146	Unreliable
	"Alamosa County, CO"	"08003"	Suppressed	14881	Suppressed
	"Arapahoe County, CO"	"08005"	17	482262	Unreliable
	"Archuleta County, CO"	"08007"	Suppressed	9510	Suppressed
	"Baca County, CO"	"08009"	Suppressed	4562	Suppressed
	"Bent County, CO"	"08011"	Suppressed	6049	Suppressed
	"Boulder County, CO"	"08013"	11	285901	Unreliable
	"Broomfield County, CO"	"08014"	Missing	Missing	Missing
	"Chaffee County, CO"	"08015"	Suppressed	16026	Suppressed
	"Cheyenne County, CO"	"08017"	Suppressed	2255	Suppressed
	"Clear Creek County, CO"	"08019"	Suppressed	9293	Suppressed
	"Conejos County, CO"	"08021"	Suppressed	8336	Suppressed
	"Costilla County, CO"	"08023"	Suppressed	3601	Suppressed
	"Crowley County, CO"	"08025"	Suppressed	5336	Suppressed
	"Custer County, CO"	"08027"	Suppressed	3455	Suppressed
	"Delta County, CO"	"08029"	Suppressed	27586	Suppressed
	"Denver County, CO"	"08031"	58	548848	10.6
	"Dolores County, CO"	"08033"	Suppressed	1824	Suppressed
	"Douglas County, CO"	"08035"	Suppressed	162866	Suppressed
	"Eagle County, CO"	"08037"	Suppressed	40443	Suppressed
	"Elbert County, CO"	"08039"	Suppressed	19170	Suppressed
	"El Paso County, CO"	"08041"	31	509044	6.1
	"Fremont County, CO"	"08043"	Suppressed	45655	Suppressed
	"Garfield County, CO"	"08045"	Suppressed	42611	Suppressed
	"Gilpin County, CO"	"08047"	Suppressed	4658	Suppressed
	"Grand County, CO"	"08049"	Suppressed	12138	Suppressed
	"Gunnison County, CO"	"08051"	Suppressed	13765	Suppressed
	"Hinsdale County, CO"	"08053"	Suppressed	793	Suppressed
	"Huerfano County, CO"	"08055"	Suppressed	7879	Suppressed
	"Jackson County, CO"	"08057"	Suppressed	1573	Suppressed
	"Jefferson County, CO"	"08059"	16	523325	Unreliable
	"Kiowa County, CO"	"08061"	Suppressed	1639	Suppressed
	"Kit Carson County, CO"	"08063"	Suppressed	8028	Suppressed
	"Lake County, CO"	"08065"	Suppressed	7713	Suppressed
	"La Plata County, CO"	"08067"	Suppressed	43049	Suppressed
	"Larimer County, CO"	"08069"	Suppressed	246884	Suppressed
	"Las Animas County, CO"	"08071"	Suppressed	14960	Suppressed
	"Lincoln County, CO"	"08073"	Suppressed	6097	Suppressed
	"Logan County, CO"	"08075"	Suppressed	20076	Suppressed
	"Mesa County, CO"	"08077"	Suppressed	114827	Suppressed
	"Mineral County, CO"	"08079"	Suppressed	802	Suppressed
	"Moffat County, CO"	"08081"	Suppressed	13178	Suppressed
	"Montezuma County, CO"	"08083"	Suppressed	23601	Suppressed
	"Montrose County, CO"	"08085"	Suppressed	32907	Suppressed
	"Morgan County, CO"	"08087"	Suppressed	26796	Suppressed
	"Otero County, CO"	"08089"	Suppressed	20502	Suppressed
	"Ouray County, CO"	"08091"	Suppressed	3622	Suppressed
	"Park County, CO"	"08093"	Suppressed	13987	Suppressed
	"Phillips County, CO"	"08095"	Suppressed	4521	Suppressed
	"Pitkin County, CO"	"08097"	Suppressed	15081	Suppressed
	"Prowers County, CO"	"08099"	Suppressed	14520	Suppressed
	"Pueblo County, CO"	"08101"	Suppressed	140184	Suppressed
	"Rio Blanco County, CO"	"08103"	Suppressed	6022	Suppressed
	"Rio Grande County, CO"	"08105"	Suppressed	12258	Suppressed
	"Routt County, CO"	"08107"	Suppressed	19237	Suppressed
	"Saguache County, CO"	"08109"	Suppressed	5706	Suppressed
	"San Juan County, CO"	"08111"	Suppressed	549	Suppressed
	"San Miguel County, CO"	"08113"	Suppressed	6396	Suppressed
	"Sedgwick County, CO"	"08115"	Suppressed	2711	Suppressed
	"Summit County, CO"	"08117"	Suppressed	23069	Suppressed
	"Teller County, CO"	"08119"	Suppressed	20294	Suppressed
	"Washington County, CO"	"08121"	Suppressed	4862	Suppressed
	"Weld County, CO"	"08123"	Suppressed	174342	Suppressed
	"Yuma County, CO"	"08125"	Suppressed	9807	Suppressed
	"Fairfield County, CT"	"09001"	31	877043	3.5
	"Hartford County, CT"	"09003"	41	853039	4.8
	"Litchfield County, CT"	"09005"	Suppressed	181328	Suppressed
	"Middlesex County, CT"	"09007"	Suppressed	153340	Suppressed
	"New Haven County, CT"	"09009"	40	820396	4.9
	"New London County, CT"	"09011"	13	257568	Unreliable
	"Tolland County, CT"	"09013"	Suppressed	134939	Suppressed
	"Windham County, CT"	"09015"	Suppressed	108748	Suppressed
	"Kent County, DE"	"10001"	Suppressed	125611	Suppressed
	"New Castle County, DE"	"10003"	28	496079	5.6
	"Sussex County, DE"	"10005"	Suppressed	153300	Suppressed
	"District of Columbia, DC"	"11001"	28	570213	4.9
	"Alachua County, FL"	"12001"	Suppressed	215847	Suppressed
	"Baker County, FL"	"12003"	Suppressed	21575	Suppressed
	"Bay County, FL"	"12005"	11	148149	Unreliable
	"Bradford County, FL"	"12007"	Suppressed	25887	Suppressed
	"Brevard County, FL"	"12009"	20	472138	4.2
	"Broward County, FL"	"12011"	49	1594130	3.1
	"Calhoun County, FL"	"12013"	Suppressed	12795	Suppressed
	"Charlotte County, FL"	"12015"	Suppressed	140240	Suppressed
	"Citrus County, FL"	"12017"	Suppressed	116634	Suppressed
	"Clay County, FL"	"12019"	Suppressed	138704	Suppressed
	"Collier County, FL"	"12021"	Suppressed	245094	Suppressed
	"Columbia County, FL"	"12023"	Suppressed	55445	Suppressed
	"DeSoto County, FL"	"12027"	Suppressed	31353	Suppressed
	"Dixie County, FL"	"12029"	Suppressed	13702	Suppressed
	"Duval County, FL"	"12031"	11	773150	Unreliable
	"Escambia County, FL"	"12033"	Suppressed	293956	Suppressed
	"Flagler County, FL"	"12035"	Suppressed	48324	Suppressed
	"Franklin County, FL"	"12037"	Suppressed	10847	Suppressed
	"Gadsden County, FL"	"12039"	Suppressed	45117	Suppressed
	"Gilchrist County, FL"	"12041"	Suppressed	14062	Suppressed
	"Glades County, FL"	"12043"	Suppressed	10384	Suppressed
	"Gulf County, FL"	"12045"	Suppressed	12706	Suppressed
	"Hamilton County, FL"	"12047"	Suppressed	12807	Suppressed
	"Hardee County, FL"	"12049"	Suppressed	26497	Suppressed
	"Hendry County, FL"	"12051"	Suppressed	35638	Suppressed
	"Hernando County, FL"	"12053"	Suppressed	129263	Suppressed
	"Highlands County, FL"	"12055"	Suppressed	86604	Suppressed
	"Hillsborough County, FL"	"12057"	44	984930	4.5
	"Holmes County, FL"	"12059"	Suppressed	18666	Suppressed
	"Indian River County, FL"	"12061"	Suppressed	111294	Suppressed
	"Jackson County, FL"	"12063"	Suppressed	46039	Suppressed
	"Jefferson County, FL"	"12065"	Suppressed	13538	Suppressed
	"Lafayette County, FL"	"12067"	Suppressed	6513	Suppressed
	"Lake County, FL"	"12069"	Suppressed	205123	Suppressed
	"Lee County, FL"	"12071"	19	431981	Unreliable
	"Leon County, FL"	"12073"	Suppressed	235871	Suppressed
	"Levy County, FL"	"12075"	Suppressed	33893	Suppressed
	"Liberty County, FL"	"12077"	Suppressed	7114	Suppressed
	"Madison County, FL"	"12079"	Suppressed	18609	Suppressed
	"Manatee County, FL"	"12081"	Suppressed	259053	Suppressed
	"Marion County, FL"	"12083"	Suppressed	254964	Suppressed
	"Martin County, FL"	"12085"	Suppressed	125974	Suppressed
	"Miami-Dade County, FL"	"12086"	46	2220961	2.1
	"Monroe County, FL"	"12087"	Suppressed	79973	Suppressed
	"Nassau County, FL"	"12089"	Suppressed	56876	Suppressed
	"Okaloosa County, FL"	"12091"	Suppressed	169054	Suppressed
	"Okeechobee County, FL"	"12093"	Suppressed	35551	Suppressed
	"Orange County, FL"	"12095"	31	875681	3.5
	"Osceola County, FL"	"12097"	Suppressed	167021	Suppressed
	"Palm Beach County, FL"	"12099"	20	1116913	1.8
	"Pasco County, FL"	"12101"	Suppressed	337533	Suppressed
	"Pinellas County, FL"	"12103"	36	917379	3.9
	"Polk County, FL"	"12105"	Suppressed	478047	Suppressed
	"Putnam County, FL"	"12107"	Suppressed	70499	Suppressed
	"St. Johns County, FL"	"12109"	Suppressed	119646	Suppressed
	"St. Lucie County, FL"	"12111"	12	190349	Unreliable
	"Santa Rosa County, FL"	"12113"	Suppressed	116070	Suppressed
	"Sarasota County, FL"	"12115"	11	322839	Unreliable
	"Seminole County, FL"	"12117"	Suppressed	360168	Suppressed
	"Sumter County, FL"	"12119"	Suppressed	51725	Suppressed
	"Suwannee County, FL"	"12121"	Suppressed	34220	Suppressed
	"Taylor County, FL"	"12123"	Suppressed	19467	Suppressed
	"Union County, FL"	"12125"	Suppressed	13438	Suppressed
	"Volusia County, FL"	"12127"	Suppressed	438368	Suppressed
	"Wakulla County, FL"	"12129"	Suppressed	22299	Suppressed
	"Walton County, FL"	"12131"	Suppressed	39864	Suppressed
	"Washington County, FL"	"12133"	Suppressed	20870	Suppressed
	"Appling County, GA"	"13001"	Suppressed	17323	Suppressed
	"Atkinson County, GA"	"13003"	Suppressed	7575	Suppressed
	"Bacon County, GA"	"13005"	Suppressed	10053	Suppressed
	"Baker County, GA"	"13007"	Suppressed	4089	Suppressed
	"Baldwin County, GA"	"13009"	Suppressed	44440	Suppressed
	"Banks County, GA"	"13011"	Suppressed	14037	Suppressed
	"Barrow County, GA"	"13013"	Suppressed	44615	Suppressed
	"Bartow County, GA"	"13015"	Suppressed	74128	Suppressed
	"Ben Hill County, GA"	"13017"	Suppressed	17516	Suppressed
	"Berrien County, GA"	"13019"	Suppressed	16086	Suppressed
	"Bibb County, GA"	"13021"	Suppressed	154254	Suppressed
	"Bleckley County, GA"	"13023"	Suppressed	11573	Suppressed
	"Brantley County, GA"	"13025"	Suppressed	14369	Suppressed
	"Brooks County, GA"	"13027"	Suppressed	16379	Suppressed
	"Bryan County, GA"	"13029"	Suppressed	23150	Suppressed
	"Bulloch County, GA"	"13031"	Suppressed	55183	Suppressed
	"Burke County, GA"	"13033"	Suppressed	22156	Suppressed
	"Butts County, GA"	"13035"	Suppressed	18927	Suppressed
	"Calhoun County, GA"	"13037"	Suppressed	6176	Suppressed
	"Camden County, GA"	"13039"	Suppressed	43574	Suppressed
	"Candler County, GA"	"13043"	Suppressed	9530	Suppressed
	"Carroll County, GA"	"13045"	Suppressed	85082	Suppressed
	"Catoosa County, GA"	"13047"	Suppressed	52118	Suppressed
	"Charlton County, GA"	"13049"	Suppressed	10258	Suppressed
	"Chatham County, GA"	"13051"	Suppressed	231630	Suppressed
	"Chattahoochee County, GA"	"13053"	Suppressed	14781	Suppressed
	"Chattooga County, GA"	"13055"	Suppressed	25158	Suppressed
	"Cherokee County, GA"	"13057"	Suppressed	137416	Suppressed
	"Clarke County, GA"	"13059"	Suppressed	100173	Suppressed
	"Clay County, GA"	"13061"	Suppressed	3347	Suppressed
	"Clayton County, GA"	"13063"	Suppressed	229966	Suppressed
	"Clinch County, GA"	"13065"	Suppressed	6892	Suppressed
	"Cobb County, GA"	"13067"	Suppressed	588871	Suppressed
	"Coffee County, GA"	"13069"	Suppressed	36813	Suppressed
	"Colquitt County, GA"	"13071"	Suppressed	41737	Suppressed
	"Columbia County, GA"	"13073"	Suppressed	88280	Suppressed
	"Cook County, GA"	"13075"	Suppressed	15563	Suppressed
	"Coweta County, GA"	"13077"	Suppressed	86837	Suppressed
	"Crawford County, GA"	"13079"	Suppressed	12369	Suppressed
	"Crisp County, GA"	"13081"	Suppressed	21895	Suppressed
	"Dade County, GA"	"13083"	Suppressed	15029	Suppressed
	"Dawson County, GA"	"13085"	Suppressed	15203	Suppressed
	"Decatur County, GA"	"13087"	Suppressed	28063	Suppressed
	"DeKalb County, GA"	"13089"	Suppressed	656625	Suppressed
	"Dodge County, GA"	"13091"	Suppressed	19139	Suppressed
	"Dooly County, GA"	"13093"	Suppressed	11461	Suppressed
