"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Randolph County, AL"	"01111"	Suppressed	22465	Suppressed
	"Russell County, AL"	"01113"	Suppressed	49622	Suppressed
	"St. Clair County, AL"	"01115"	Suppressed	66093	Suppressed
	"Shelby County, AL"	"01117"	Suppressed	149358	Suppressed
	"Sumter County, AL"	"01119"	Suppressed	14630	Suppressed
	"Talladega County, AL"	"01121"	Suppressed	80939	Suppressed
	"Tallapoosa County, AL"	"01123"	Suppressed	41406	Suppressed
	"Tuscaloosa County, AL"	"01125"	Suppressed	166951	Suppressed
	"Walker County, AL"	"01127"	Suppressed	70364	Suppressed
	"Washington County, AL"	"01129"	Suppressed	17933	Suppressed
	"Wilcox County, AL"	"01131"	Suppressed	12806	Suppressed
	"Winston County, AL"	"01133"	Suppressed	24597	Suppressed
	"Aleutians East Borough, AK"	"02013"	Suppressed	2590	Suppressed
	"Aleutians West Census Area, AK"	"02016"	Suppressed	5501	Suppressed
	"Anchorage Borough, AK"	"02020"	Suppressed	264274	Suppressed
	"Bethel Census Area, AK"	"02050"	Suppressed	16171	Suppressed
	"Bristol Bay Borough, AK"	"02060"	Suppressed	1196	Suppressed
	"Denali Borough, AK"	"02068"	Missing	Missing	Missing
	"Dillingham Census Area, AK"	"02070"	Suppressed	4840	Suppressed
	"Fairbanks North Star Borough, AK"	"02090"	Suppressed	84814	Suppressed
	"Haines Borough, AK"	"02100"	Suppressed	2334	Suppressed
	"Hoonah-Angoon Census Area, AK"	"02105"	Missing	Missing	Missing
	"Juneau Borough, AK"	"02110"	Suppressed	30502	Suppressed
	"Kenai Peninsula Borough, AK"	"02122"	Suppressed	49986	Suppressed
	"Ketchikan Gateway Borough, AK"	"02130"	Suppressed	13796	Suppressed
	"Kodiak Island Borough, AK"	"02150"	Suppressed	13748	Suppressed
	"Lake and Peninsula Borough, AK"	"02164"	Suppressed	1715	Suppressed
	"Matanuska-Susitna Borough, AK"	"02170"	Suppressed	61807	Suppressed
	"Nome Census Area, AK"	"02180"	Suppressed	9167	Suppressed
	"North Slope Borough, AK"	"02185"	Suppressed	7530	Suppressed
	"Northwest Arctic Borough, AK"	"02188"	Suppressed	7251	Suppressed
	"Petersburg Borough/Census Area, AK"	"02195"	Missing	Missing	Missing
	"Prince of Wales-Hyder Census Area, AK"	"02198"	Missing	Missing	Missing
	"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	Suppressed	5887	Suppressed
	"Sitka Borough, AK"	"02220"	Suppressed	8727	Suppressed
	"Skagway Municipality, AK"	"02230"	Missing	Missing	Missing
	"Skagway-Hoonah-Angoon Census Area, AK"	"02232"	Suppressed	3406	Suppressed
	"Southeast Fairbanks Census Area, AK"	"02240"	Suppressed	5705	Suppressed
	"Valdez-Cordova Census Area, AK"	"02261"	Suppressed	10114	Suppressed
	"Wade Hampton Census Area, AK"	"02270"	Suppressed	7051	Suppressed
	"Wrangell City and Borough, AK"	"02275"	Missing	Missing	Missing
	"Wrangell-Petersburg Census Area, AK"	"02280"	Suppressed	6624	Suppressed
	"Yakutat Borough, AK"	"02282"	Suppressed	764	Suppressed
	"Yukon-Koyukuk Census Area, AK"	"02290"	Suppressed	8214	Suppressed
	"Apache County, AZ"	"04001"	Suppressed	67863	Suppressed
	"Cochise County, AZ"	"04003"	Suppressed	118798	Suppressed
	"Coconino County, AZ"	"04005"	Suppressed	118283	Suppressed
	"Gila County, AZ"	"04007"	Suppressed	51274	Suppressed
	"Graham County, AZ"	"04009"	Suppressed	33356	Suppressed
	"Greenlee County, AZ"	"04011"	Suppressed	8349	Suppressed
	"La Paz County, AZ"	"04012"	Suppressed	19580	Suppressed
	"Maricopa County, AZ"	"04013"	131	3175989	4.1
	"Mohave County, AZ"	"04015"	Suppressed	160312	Suppressed
	"Navajo County, AZ"	"04017"	Suppressed	97849	Suppressed
	"Pima County, AZ"	"04019"	93	859280	10.8
	"Pinal County, AZ"	"04021"	Suppressed	187747	Suppressed
	"Santa Cruz County, AZ"	"04023"	Suppressed	39288	Suppressed
	"Yavapai County, AZ"	"04025"	Suppressed	172636	Suppressed
	"Yuma County, AZ"	"04027"	Suppressed	162873	Suppressed
	"Arkansas County, AR"	"05001"	Suppressed	20593	Suppressed
	"Ashley County, AR"	"05003"	Suppressed	23824	Suppressed
	"Baxter County, AR"	"05005"	Suppressed	38331	Suppressed
	"Benton County, AR"	"05007"	Suppressed	159258	Suppressed
	"Boone County, AR"	"05009"	Suppressed	34258	Suppressed
	"Bradley County, AR"	"05011"	Suppressed	12427	Suppressed
	"Calhoun County, AR"	"05013"	Suppressed	5599	Suppressed
	"Carroll County, AR"	"05015"	Suppressed	25559	Suppressed
	"Chicot County, AR"	"05017"	Suppressed	13758	Suppressed
	"Clark County, AR"	"05019"	Suppressed	23516	Suppressed
	"Clay County, AR"	"05021"	Suppressed	17307	Suppressed
	"Cleburne County, AR"	"05023"	Suppressed	24204	Suppressed
	"Cleveland County, AR"	"05025"	Suppressed	8637	Suppressed
	"Columbia County, AR"	"05027"	Suppressed	25424	Suppressed
	"Conway County, AR"	"05029"	Suppressed	20362	Suppressed
	"Craighead County, AR"	"05031"	Suppressed	83276	Suppressed
	"Crawford County, AR"	"05033"	Suppressed	54273	Suppressed
	"Crittenden County, AR"	"05035"	Suppressed	50919	Suppressed
	"Cross County, AR"	"05037"	Suppressed	19382	Suppressed
	"Dallas County, AR"	"05039"	Suppressed	9005	Suppressed
	"Desha County, AR"	"05041"	Suppressed	14958	Suppressed
	"Drew County, AR"	"05043"	Suppressed	18660	Suppressed
	"Faulkner County, AR"	"05045"	Suppressed	88830	Suppressed
	"Franklin County, AR"	"05047"	Suppressed	17830	Suppressed
	"Fulton County, AR"	"05049"	Suppressed	11676	Suppressed
	"Garland County, AR"	"05051"	Suppressed	89032	Suppressed
	"Grant County, AR"	"05053"	Suppressed	16608	Suppressed
	"Greene County, AR"	"05055"	Suppressed	37934	Suppressed
	"Hempstead County, AR"	"05057"	Suppressed	23318	Suppressed
	"Hot Spring County, AR"	"05059"	Suppressed	30615	Suppressed
	"Howard County, AR"	"05061"	Suppressed	14146	Suppressed
	"Independence County, AR"	"05063"	Suppressed	34374	Suppressed
	"Izard County, AR"	"05065"	Suppressed	13289	Suppressed
	"Jackson County, AR"	"05067"	Suppressed	18029	Suppressed
	"Jefferson County, AR"	"05069"	Suppressed	83322	Suppressed
	"Johnson County, AR"	"05071"	Suppressed	22977	Suppressed
	"Lafayette County, AR"	"05073"	Suppressed	8374	Suppressed
	"Lawrence County, AR"	"05075"	Suppressed	17749	Suppressed
	"Lee County, AR"	"05077"	Suppressed	12358	Suppressed
	"Lincoln County, AR"	"05079"	Suppressed	14505	Suppressed
	"Little River County, AR"	"05081"	Suppressed	13334	Suppressed
	"Logan County, AR"	"05083"	Suppressed	22385	Suppressed
	"Lonoke County, AR"	"05085"	Suppressed	54043	Suppressed
	"Madison County, AR"	"05087"	Suppressed	14253	Suppressed
	"Marion County, AR"	"05089"	Suppressed	16232	Suppressed
	"Miller County, AR"	"05091"	Suppressed	40606	Suppressed
	"Mississippi County, AR"	"05093"	Suppressed	51017	Suppressed
	"Monroe County, AR"	"05095"	Suppressed	9947	Suppressed
	"Montgomery County, AR"	"05097"	Suppressed	9221	Suppressed
	"Nevada County, AR"	"05099"	Suppressed	9774	Suppressed
	"Newton County, AR"	"05101"	Suppressed	8534	Suppressed
	"Ouachita County, AR"	"05103"	Suppressed	28088	Suppressed
	"Perry County, AR"	"05105"	Suppressed	10306	Suppressed
	"Phillips County, AR"	"05107"	Suppressed	25821	Suppressed
	"Pike County, AR"	"05109"	Suppressed	11306	Suppressed
	"Poinsett County, AR"	"05111"	Suppressed	25498	Suppressed
	"Polk County, AR"	"05113"	Suppressed	20189	Suppressed
	"Pope County, AR"	"05115"	Suppressed	54986	Suppressed
	"Prairie County, AR"	"05117"	Suppressed	9505	Suppressed
	"Pulaski County, AR"	"05119"	Suppressed	362866	Suppressed
	"Randolph County, AR"	"05121"	Suppressed	18177	Suppressed
	"St. Francis County, AR"	"05123"	Suppressed	29072	Suppressed
	"Saline County, AR"	"05125"	Suppressed	85473	Suppressed
	"Scott County, AR"	"05127"	Suppressed	10950	Suppressed
	"Searcy County, AR"	"05129"	Suppressed	8220	Suppressed
	"Sebastian County, AR"	"05131"	Suppressed	116488	Suppressed
	"Sevier County, AR"	"05133"	Suppressed	15586	Suppressed
	"Sharp County, AR"	"05135"	Suppressed	17244	Suppressed
	"Stone County, AR"	"05137"	Suppressed	11484	Suppressed
	"Union County, AR"	"05139"	Suppressed	44894	Suppressed
	"Van Buren County, AR"	"05141"	Suppressed	16332	Suppressed
	"Washington County, AR"	"05143"	Suppressed	163151	Suppressed
	"White County, AR"	"05145"	Suppressed	68273	Suppressed
	"Woodruff County, AR"	"05147"	Suppressed	8675	Suppressed
	"Yell County, AR"	"05149"	Suppressed	21145	Suppressed
	"Alameda County, CA"	"06001"	Suppressed	1469484	Suppressed
	"Alpine County, CA"	"06003"	Suppressed	1196	Suppressed
	"Amador County, CA"	"06005"	Suppressed	35697	Suppressed
	"Butte County, CA"	"06007"	Suppressed	206193	Suppressed
	"Calaveras County, CA"	"06009"	Suppressed	41304	Suppressed
	"Colusa County, CA"	"06011"	Suppressed	19022	Suppressed
	"Contra Costa County, CA"	"06013"	Suppressed	970952	Suppressed
	"Del Norte County, CA"	"06015"	Suppressed	27292	Suppressed
	"El Dorado County, CA"	"06017"	Suppressed	161101	Suppressed
	"Fresno County, CA"	"06019"	26	813021	3.2
	"Glenn County, CA"	"06021"	Suppressed	26450	Suppressed
	"Humboldt County, CA"	"06023"	13	127520	Unreliable
	"Imperial County, CA"	"06025"	Suppressed	143707	Suppressed
	"Inyo County, CA"	"06027"	Suppressed	18117	Suppressed
	"Kern County, CA"	"06029"	38	676574	5.6
	"Kings County, CA"	"06031"	Suppressed	132881	Suppressed
	"Lake County, CA"	"06033"	Suppressed	60219	Suppressed
	"Lassen County, CA"	"06035"	Suppressed	33548	Suppressed
	"Los Angeles County, CA"	"06037"	218	9626034	2.3
	"Madera County, CA"	"06039"	Suppressed	125581	Suppressed
	"Marin County, CA"	"06041"	Suppressed	247866	Suppressed
	"Mariposa County, CA"	"06043"	Suppressed	17099	Suppressed
	"Mendocino County, CA"	"06045"	Suppressed	86841	Suppressed
	"Merced County, CA"	"06047"	Suppressed	218816	Suppressed
	"Modoc County, CA"	"06049"	Suppressed	9350	Suppressed
	"Mono County, CA"	"06051"	Suppressed	13224	Suppressed
	"Monterey County, CA"	"06053"	Suppressed	407082	Suppressed
	"Napa County, CA"	"06055"	Suppressed	126818	Suppressed
	"Nevada County, CA"	"06057"	Suppressed	93715	Suppressed
	"Orange County, CA"	"06059"	12	2885457	Unreliable
	"Placer County, CA"	"06061"	Suppressed	263615	Suppressed
	"Plumas County, CA"	"06063"	Suppressed	20820	Suppressed
	"Riverside County, CA"	"06065"	18	1616634	Unreliable
	"Sacramento County, CA"	"06067"	Suppressed	1266257	Suppressed
	"San Benito County, CA"	"06069"	Suppressed	54644	Suppressed
	"San Bernardino County, CA"	"06071"	17	1760731	Unreliable
	"San Diego County, CA"	"06073"	17	2869672	Unreliable
	"San Francisco County, CA"	"06075"	21	780865	2.7
	"San Joaquin County, CA"	"06077"	20	591207	3.4
	"San Luis Obispo County, CA"	"06079"	Suppressed	251462	Suppressed
	"San Mateo County, CA"	"06081"	11	705621	Unreliable
	"Santa Barbara County, CA"	"06083"	Suppressed	403164	Suppressed
	"Santa Clara County, CA"	"06085"	10	1688082	Unreliable
	"Santa Cruz County, CA"	"06087"	Suppressed	256045	Suppressed
	"Shasta County, CA"	"06089"	Suppressed	166408	Suppressed
	"Sierra County, CA"	"06091"	Suppressed	3518	Suppressed
	"Siskiyou County, CA"	"06093"	Suppressed	43908	Suppressed
	"Solano County, CA"	"06095"	Suppressed	404209	Suppressed
	"Sonoma County, CA"	"06097"	Suppressed	465293	Suppressed
	"Stanislaus County, CA"	"06099"	19	463761	Unreliable
	"Sutter County, CA"	"06101"	Suppressed	80138	Suppressed
	"Tehama County, CA"	"06103"	Suppressed	56685	Suppressed
	"Trinity County, CA"	"06105"	Suppressed	12859	Suppressed
	"Tulare County, CA"	"06107"	Suppressed	373171	Suppressed
	"Tuolumne County, CA"	"06109"	Suppressed	55253	Suppressed
	"Ventura County, CA"	"06111"	20	766689	2.6
	"Yolo County, CA"	"06113"	Suppressed	175337	Suppressed
	"Yuba County, CA"	"06115"	Suppressed	61249	Suppressed
	"Adams County, CO"	"08001"	20	376115	5.3
	"Alamosa County, CO"	"08003"	Suppressed	14956	Suppressed
	"Arapahoe County, CO"	"08005"	23	502393	4.6
	"Archuleta County, CO"	"08007"	Suppressed	10454	Suppressed
	"Baca County, CO"	"08009"	Suppressed	4471	Suppressed
	"Bent County, CO"	"08011"	Suppressed	5841	Suppressed
	"Boulder County, CO"	"08013"	14	300727	Unreliable
	"Broomfield County, CO"	"08014"	Missing	Missing	Missing
	"Chaffee County, CO"	"08015"	Suppressed	16488	Suppressed
	"Cheyenne County, CO"	"08017"	Suppressed	2179	Suppressed
	"Clear Creek County, CO"	"08019"	Suppressed	9383	Suppressed
	"Conejos County, CO"	"08021"	Suppressed	8350	Suppressed
	"Costilla County, CO"	"08023"	Suppressed	3619	Suppressed
	"Crowley County, CO"	"08025"	Suppressed	5614	Suppressed
	"Custer County, CO"	"08027"	Suppressed	3664	Suppressed
	"Delta County, CO"	"08029"	Suppressed	28069	Suppressed
	"Denver County, CO"	"08031"	42	561976	7.5
	"Dolores County, CO"	"08033"	Suppressed	1849	Suppressed
	"Douglas County, CO"	"08035"	Suppressed	196783	Suppressed
	"Eagle County, CO"	"08037"	Suppressed	43238	Suppressed
	"Elbert County, CO"	"08039"	Suppressed	21094	Suppressed
	"El Paso County, CO"	"08041"	31	535864	5.8
	"Fremont County, CO"	"08043"	Suppressed	46633	Suppressed
	"Garfield County, CO"	"08045"	Suppressed	45636	Suppressed
	"Gilpin County, CO"	"08047"	Suppressed	4781	Suppressed
	"Grand County, CO"	"08049"	Suppressed	12743	Suppressed
	"Gunnison County, CO"	"08051"	Suppressed	14206	Suppressed
	"Hinsdale County, CO"	"08053"	Suppressed	817	Suppressed
	"Huerfano County, CO"	"08055"	Suppressed	7635	Suppressed
	"Jackson County, CO"	"08057"	Suppressed	1529	Suppressed
	"Jefferson County, CO"	"08059"	24	530452	4.5
	"Kiowa County, CO"	"08061"	Suppressed	1550	Suppressed
	"Kit Carson County, CO"	"08063"	Suppressed	7995	Suppressed
	"Lake County, CO"	"08065"	Suppressed	7758	Suppressed
	"La Plata County, CO"	"08067"	Suppressed	45044	Suppressed
	"Larimer County, CO"	"08069"	Suppressed	260541	Suppressed
	"Las Animas County, CO"	"08071"	Suppressed	15116	Suppressed
	"Lincoln County, CO"	"08073"	Suppressed	5912	Suppressed
	"Logan County, CO"	"08075"	Suppressed	21459	Suppressed
	"Mesa County, CO"	"08077"	Suppressed	119496	Suppressed
	"Mineral County, CO"	"08079"	Suppressed	796	Suppressed
	"Moffat County, CO"	"08081"	Suppressed	13065	Suppressed
	"Montezuma County, CO"	"08083"	Suppressed	23692	Suppressed
	"Montrose County, CO"	"08085"	Suppressed	34361	Suppressed
	"Morgan County, CO"	"08087"	Suppressed	27307	Suppressed
	"Otero County, CO"	"08089"	Suppressed	20012	Suppressed
	"Ouray County, CO"	"08091"	Suppressed	3787	Suppressed
	"Park County, CO"	"08093"	Suppressed	15255	Suppressed
	"Phillips County, CO"	"08095"	Suppressed	4456	Suppressed
	"Pitkin County, CO"	"08097"	Suppressed	15013	Suppressed
	"Prowers County, CO"	"08099"	Suppressed	14182	Suppressed
	"Pueblo County, CO"	"08101"	Suppressed	144014	Suppressed
	"Rio Blanco County, CO"	"08103"	Suppressed	5868	Suppressed
	"Rio Grande County, CO"	"08105"	Suppressed	12213	Suppressed
	"Routt County, CO"	"08107"	Suppressed	20210	Suppressed
	"Saguache County, CO"	"08109"	Suppressed	6024	Suppressed
	"San Juan County, CO"	"08111"	Suppressed	581	Suppressed
	"San Miguel County, CO"	"08113"	Suppressed	6858	Suppressed
	"Sedgwick County, CO"	"08115"	Suppressed	2661	Suppressed
	"Summit County, CO"	"08117"	Suppressed	24716	Suppressed
	"Teller County, CO"	"08119"	Suppressed	21193	Suppressed
	"Washington County, CO"	"08121"	Suppressed	4874	Suppressed
	"Weld County, CO"	"08123"	Suppressed	192297	Suppressed
	"Yuma County, CO"	"08125"	Suppressed	9822	Suppressed
	"Fairfield County, CT"	"09001"	27	889063	3.0
	"Hartford County, CT"	"09003"	39	862573	4.5
	"Litchfield County, CT"	"09005"	11	184118	Unreliable
	"Middlesex County, CT"	"09007"	Suppressed	157006	Suppressed
	"New Haven County, CT"	"09009"	39	829875	4.7
	"New London County, CT"	"09011"	13	261396	Unreliable
	"Tolland County, CT"	"09013"	Suppressed	138934	Suppressed
	"Windham County, CT"	"09015"	Suppressed	109870	Suppressed
	"Kent County, DE"	"10001"	Suppressed	129228	Suppressed
	"New Castle County, DE"	"10003"	27	506026	5.3
	"Sussex County, DE"	"10005"	Suppressed	160445	Suppressed
	"District of Columbia, DC"	"11001"	46	574504	8.0
	"Alachua County, FL"	"12001"	Suppressed	221718	Suppressed
	"Baker County, FL"	"12003"	Suppressed	22620	Suppressed
	"Bay County, FL"	"12005"	18	150207	Unreliable
	"Bradford County, FL"	"12007"	Suppressed	26083	Suppressed
	"Brevard County, FL"	"12009"	15	486429	Unreliable
	"Broward County, FL"	"12011"	121	1662848	7.3
	"Calhoun County, FL"	"12013"	Suppressed	12847	Suppressed
	"Charlotte County, FL"	"12015"	Suppressed	146311	Suppressed
	"Citrus County, FL"	"12017"	Suppressed	121197	Suppressed
	"Clay County, FL"	"12019"	13	145685	Unreliable
	"Collier County, FL"	"12021"	Suppressed	264240	Suppressed
	"Columbia County, FL"	"12023"	Suppressed	57040	Suppressed
	"DeSoto County, FL"	"12027"	Suppressed	32402	Suppressed
	"Dixie County, FL"	"12029"	Suppressed	14033	Suppressed
	"Duval County, FL"	"12031"	31	790681	3.9
	"Escambia County, FL"	"12033"	Suppressed	297776	Suppressed
	"Flagler County, FL"	"12035"	Suppressed	53944	Suppressed
	"Franklin County, FL"	"12037"	Suppressed	9910	Suppressed
	"Gadsden County, FL"	"12039"	Suppressed	45153	Suppressed
	"Gilchrist County, FL"	"12041"	Suppressed	14283	Suppressed
	"Glades County, FL"	"12043"	Suppressed	10948	Suppressed
	"Gulf County, FL"	"12045"	Suppressed	14868	Suppressed
	"Hamilton County, FL"	"12047"	Suppressed	13733	Suppressed
	"Hardee County, FL"	"12049"	Suppressed	26378	Suppressed
	"Hendry County, FL"	"12051"	Suppressed	36029	Suppressed
	"Hernando County, FL"	"12053"	15	134127	Unreliable
	"Highlands County, FL"	"12055"	Suppressed	88510	Suppressed
	"Hillsborough County, FL"	"12057"	68	1028385	6.6
	"Holmes County, FL"	"12059"	Suppressed	18757	Suppressed
	"Indian River County, FL"	"12061"	10	115456	Unreliable
	"Jackson County, FL"	"12063"	Suppressed	46242	Suppressed
	"Jefferson County, FL"	"12065"	Suppressed	12871	Suppressed
	"Lafayette County, FL"	"12067"	Suppressed	7153	Suppressed
	"Lake County, FL"	"12069"	13	222297	Unreliable
	"Lee County, FL"	"12071"	20	461037	4.3
	"Leon County, FL"	"12073"	Suppressed	242583	Suppressed
	"Levy County, FL"	"12075"	Suppressed	35118	Suppressed
	"Liberty County, FL"	"12077"	Suppressed	7049	Suppressed
	"Madison County, FL"	"12079"	Suppressed	18859	Suppressed
	"Manatee County, FL"	"12081"	22	272281	8.1
	"Marion County, FL"	"12083"	Suppressed	264553	Suppressed
	"Martin County, FL"	"12085"	23	129856	17.7
	"Miami-Dade County, FL"	"12086"	76	2287458	3.3
	"Monroe County, FL"	"12087"	Suppressed	79038	Suppressed
	"Nassau County, FL"	"12089"	Suppressed	59300	Suppressed
	"Okaloosa County, FL"	"12091"	Suppressed	172564	Suppressed
	"Okeechobee County, FL"	"12093"	Suppressed	36298	Suppressed
	"Orange County, FL"	"12095"	54	931775	5.8
	"Osceola County, FL"	"12097"	Suppressed	181694	Suppressed
	"Palm Beach County, FL"	"12099"	63	1160474	5.4
	"Pasco County, FL"	"12101"	24	357653	6.7
	"Pinellas County, FL"	"12103"	72	923850	7.8
	"Polk County, FL"	"12105"	Suppressed	492917	Suppressed
	"Putnam County, FL"	"12107"	Suppressed	70585	Suppressed
	"St. Johns County, FL"	"12109"	Suppressed	129805	Suppressed
	"St. Lucie County, FL"	"12111"	19	198459	Unreliable
	"Santa Rosa County, FL"	"12113"	Suppressed	121261	Suppressed
	"Sarasota County, FL"	"12115"	28	333707	8.4
	"Seminole County, FL"	"12117"	12	374593	Unreliable
	"Sumter County, FL"	"12119"	Suppressed	55793	Suppressed
	"Suwannee County, FL"	"12121"	Suppressed	35679	Suppressed
	"Taylor County, FL"	"12123"	Suppressed	19379	Suppressed
	"Union County, FL"	"12125"	Suppressed	13598	Suppressed
	"Volusia County, FL"	"12127"	14	451103	Unreliable
	"Wakulla County, FL"	"12129"	Suppressed	23779	Suppressed
	"Walton County, FL"	"12131"	Suppressed	42391	Suppressed
	"Washington County, FL"	"12133"	Suppressed	21316	Suppressed
	"Appling County, GA"	"13001"	Suppressed	17455	Suppressed
	"Atkinson County, GA"	"13003"	Suppressed	7641	Suppressed
	"Bacon County, GA"	"13005"	Suppressed	10133	Suppressed
	"Baker County, GA"	"13007"	Suppressed	4005	Suppressed
	"Baldwin County, GA"	"13009"	Suppressed	44764	Suppressed
	"Banks County, GA"	"13011"	Suppressed	15025	Suppressed
	"Barrow County, GA"	"13013"	Suppressed	48171	Suppressed
	"Bartow County, GA"	"13015"	Suppressed	79984	Suppressed
	"Ben Hill County, GA"	"13017"	Suppressed	17315	Suppressed
	"Berrien County, GA"	"13019"	Suppressed	16392	Suppressed
	"Bibb County, GA"	"13021"	Suppressed	153548	Suppressed
	"Bleckley County, GA"	"13023"	Suppressed	11781	Suppressed
	"Brantley County, GA"	"13025"	Suppressed	15093	Suppressed
	"Brooks County, GA"	"13027"	Suppressed	16307	Suppressed
	"Bryan County, GA"	"13029"	Suppressed	23867	Suppressed
	"Bulloch County, GA"	"13031"	Suppressed	56808	Suppressed
	"Burke County, GA"	"13033"	Suppressed	22582	Suppressed
	"Butts County, GA"	"13035"	Suppressed	20186	Suppressed
	"Calhoun County, GA"	"13037"	Suppressed	6271	Suppressed
	"Camden County, GA"	"13039"	Suppressed	44469	Suppressed
	"Candler County, GA"	"13043"	Suppressed	9442	Suppressed
	"Carroll County, GA"	"13045"	Suppressed	91132	Suppressed
	"Catoosa County, GA"	"13047"	Suppressed	54638	Suppressed
	"Charlton County, GA"	"13049"	Suppressed	10675	Suppressed
	"Chatham County, GA"	"13051"	Suppressed	234150	Suppressed
	"Chattahoochee County, GA"	"13053"	Suppressed	15780	Suppressed
	"Chattooga County, GA"	"13055"	Suppressed	25675	Suppressed
	"Cherokee County, GA"	"13057"	Suppressed	151189	Suppressed
	"Clarke County, GA"	"13059"	Suppressed	103890	Suppressed
	"Clay County, GA"	"13061"	Suppressed	3360	Suppressed
	"Clayton County, GA"	"13063"	Suppressed	245327	Suppressed
	"Clinch County, GA"	"13065"	Suppressed	6901	Suppressed
	"Cobb County, GA"	"13067"	Suppressed	623006	Suppressed
	"Coffee County, GA"	"13069"	Suppressed	38350	Suppressed
	"Colquitt County, GA"	"13071"	Suppressed	42223	Suppressed
	"Columbia County, GA"	"13073"	Suppressed	92537	Suppressed
	"Cook County, GA"	"13075"	Suppressed	15885	Suppressed
	"Coweta County, GA"	"13077"	Suppressed	93627	Suppressed
	"Crawford County, GA"	"13079"	Suppressed	12496	Suppressed
	"Crisp County, GA"	"13081"	Suppressed	22184	Suppressed
	"Dade County, GA"	"13083"	Suppressed	15520	Suppressed
	"Dawson County, GA"	"13085"	Suppressed	16875	Suppressed
	"Decatur County, GA"	"13087"	Suppressed	27870	Suppressed
	"DeKalb County, GA"	"13089"	13	670900	Unreliable
	"Dodge County, GA"	"13091"	Suppressed	19513	Suppressed
	"Dooly County, GA"	"13093"	Suppressed	12040	Suppressed
