"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Valdez-Cordova Census Area, AK"	"02261"	Suppressed	9914	Suppressed
	"Wade Hampton Census Area, AK"	"02270"	Suppressed	7313	Suppressed
	"Wrangell City and Borough, AK"	"02275"	Missing	Missing	Missing
	"Wrangell-Petersburg Census Area, AK"	"02280"	Suppressed	6257	Suppressed
	"Yakutat Borough, AK"	"02282"	Suppressed	665	Suppressed
	"Yukon-Koyukuk Census Area, AK"	"02290"	Suppressed	6000	Suppressed
	"Apache County, AZ"	"04001"	Suppressed	68521	Suppressed
	"Cochise County, AZ"	"04003"	Suppressed	125786	Suppressed
	"Coconino County, AZ"	"04005"	Suppressed	127025	Suppressed
	"Gila County, AZ"	"04007"	Suppressed	51655	Suppressed
	"Graham County, AZ"	"04009"	Suppressed	32964	Suppressed
	"Greenlee County, AZ"	"04011"	Suppressed	7595	Suppressed
	"La Paz County, AZ"	"04012"	Suppressed	20379	Suppressed
	"Maricopa County, AZ"	"04013"	203	3538988	5.7
	"Mohave County, AZ"	"04015"	10	188773	Unreliable
	"Navajo County, AZ"	"04017"	Suppressed	104184	Suppressed
	"Pima County, AZ"	"04019"	110	920298	12.0
	"Pinal County, AZ"	"04021"	12	235708	Unreliable
	"Santa Cruz County, AZ"	"04023"	Suppressed	42961	Suppressed
	"Yavapai County, AZ"	"04025"	11	195424	Unreliable
	"Yuma County, AZ"	"04027"	Suppressed	178816	Suppressed
	"Arkansas County, AR"	"05001"	Suppressed	19954	Suppressed
	"Ashley County, AR"	"05003"	Suppressed	22770	Suppressed
	"Baxter County, AR"	"05005"	Suppressed	39992	Suppressed
	"Benton County, AR"	"05007"	Suppressed	186756	Suppressed
	"Boone County, AR"	"05009"	Suppressed	35492	Suppressed
	"Bradley County, AR"	"05011"	Suppressed	12012	Suppressed
	"Calhoun County, AR"	"05013"	Suppressed	5675	Suppressed
	"Carroll County, AR"	"05015"	Suppressed	26435	Suppressed
	"Chicot County, AR"	"05017"	Suppressed	12729	Suppressed
	"Clark County, AR"	"05019"	Suppressed	22800	Suppressed
	"Clay County, AR"	"05021"	Suppressed	16790	Suppressed
	"Cleburne County, AR"	"05023"	Suppressed	25274	Suppressed
	"Cleveland County, AR"	"05025"	Suppressed	8859	Suppressed
	"Columbia County, AR"	"05027"	Suppressed	25025	Suppressed
	"Conway County, AR"	"05029"	Suppressed	20683	Suppressed
	"Craighead County, AR"	"05031"	Suppressed	87512	Suppressed
	"Crawford County, AR"	"05033"	Suppressed	57779	Suppressed
	"Crittenden County, AR"	"05035"	Suppressed	50244	Suppressed
	"Cross County, AR"	"05037"	Suppressed	18883	Suppressed
	"Dallas County, AR"	"05039"	Suppressed	8589	Suppressed
	"Desha County, AR"	"05041"	Suppressed	13992	Suppressed
	"Drew County, AR"	"05043"	Suppressed	18618	Suppressed
	"Faulkner County, AR"	"05045"	Suppressed	99192	Suppressed
	"Franklin County, AR"	"05047"	Suppressed	18073	Suppressed
	"Fulton County, AR"	"05049"	Suppressed	12127	Suppressed
	"Garland County, AR"	"05051"	Suppressed	92096	Suppressed
	"Grant County, AR"	"05053"	Suppressed	17244	Suppressed
	"Greene County, AR"	"05055"	Suppressed	39599	Suppressed
	"Hempstead County, AR"	"05057"	Suppressed	22924	Suppressed
	"Hot Spring County, AR"	"05059"	Suppressed	31565	Suppressed
	"Howard County, AR"	"05061"	Suppressed	14025	Suppressed
	"Independence County, AR"	"05063"	Suppressed	35155	Suppressed
	"Izard County, AR"	"05065"	Suppressed	13524	Suppressed
	"Jackson County, AR"	"05067"	Suppressed	18269	Suppressed
	"Jefferson County, AR"	"05069"	Suppressed	80562	Suppressed
	"Johnson County, AR"	"05071"	Suppressed	24173	Suppressed
	"Lafayette County, AR"	"05073"	Suppressed	8042	Suppressed
	"Lawrence County, AR"	"05075"	Suppressed	17343	Suppressed
	"Lee County, AR"	"05077"	Suppressed	11370	Suppressed
	"Lincoln County, AR"	"05079"	Suppressed	14496	Suppressed
	"Little River County, AR"	"05081"	Suppressed	13114	Suppressed
	"Logan County, AR"	"05083"	Suppressed	22661	Suppressed
	"Lonoke County, AR"	"05085"	Suppressed	60225	Suppressed
	"Madison County, AR"	"05087"	Suppressed	14714	Suppressed
	"Marion County, AR"	"05089"	Suppressed	16464	Suppressed
	"Miller County, AR"	"05091"	Suppressed	42181	Suppressed
	"Mississippi County, AR"	"05093"	Suppressed	47399	Suppressed
	"Monroe County, AR"	"05095"	Suppressed	9176	Suppressed
	"Montgomery County, AR"	"05097"	Suppressed	9358	Suppressed
	"Nevada County, AR"	"05099"	Suppressed	9479	Suppressed
	"Newton County, AR"	"05101"	Suppressed	8467	Suppressed
	"Ouachita County, AR"	"05103"	Suppressed	26934	Suppressed
	"Perry County, AR"	"05105"	Suppressed	10356	Suppressed
	"Phillips County, AR"	"05107"	Suppressed	23946	Suppressed
	"Pike County, AR"	"05109"	Suppressed	11216	Suppressed
	"Poinsett County, AR"	"05111"	Suppressed	25058	Suppressed
	"Polk County, AR"	"05113"	Suppressed	20203	Suppressed
	"Pope County, AR"	"05115"	Suppressed	57535	Suppressed
	"Prairie County, AR"	"05117"	Suppressed	9046	Suppressed
	"Pulaski County, AR"	"05119"	18	368274	Unreliable
	"Randolph County, AR"	"05121"	Suppressed	18086	Suppressed
	"St. Francis County, AR"	"05123"	Suppressed	28639	Suppressed
	"Saline County, AR"	"05125"	Suppressed	93493	Suppressed
	"Scott County, AR"	"05127"	Suppressed	10976	Suppressed
	"Searcy County, AR"	"05129"	Suppressed	8110	Suppressed
	"Sebastian County, AR"	"05131"	Suppressed	119426	Suppressed
	"Sevier County, AR"	"05133"	Suppressed	16298	Suppressed
	"Sharp County, AR"	"05135"	Suppressed	17391	Suppressed
	"Stone County, AR"	"05137"	Suppressed	11909	Suppressed
	"Union County, AR"	"05139"	Suppressed	43134	Suppressed
	"Van Buren County, AR"	"05141"	Suppressed	16869	Suppressed
	"Washington County, AR"	"05143"	Suppressed	183799	Suppressed
	"White County, AR"	"05145"	Suppressed	71355	Suppressed
	"Woodruff County, AR"	"05147"	Suppressed	8023	Suppressed
	"Yell County, AR"	"05149"	Suppressed	21141	Suppressed
	"Alameda County, CA"	"06001"	17	1441545	Unreliable
	"Alpine County, CA"	"06003"	Suppressed	1219	Suppressed
	"Amador County, CA"	"06005"	Suppressed	38040	Suppressed
	"Butte County, CA"	"06007"	Suppressed	214752	Suppressed
	"Calaveras County, CA"	"06009"	Suppressed	45295	Suppressed
	"Colusa County, CA"	"06011"	Suppressed	20540	Suppressed
	"Contra Costa County, CA"	"06013"	37	999013	3.7
	"Del Norte County, CA"	"06015"	Suppressed	28281	Suppressed
	"El Dorado County, CA"	"06017"	Suppressed	175003	Suppressed
	"Fresno County, CA"	"06019"	39	872470	4.5
	"Glenn County, CA"	"06021"	Suppressed	27393	Suppressed
	"Humboldt County, CA"	"06023"	24	131497	18.3
	"Imperial County, CA"	"06025"	11	156113	Unreliable
	"Inyo County, CA"	"06027"	Suppressed	18478	Suppressed
	"Kern County, CA"	"06029"	49	760726	6.4
	"Kings County, CA"	"06031"	Suppressed	145147	Suppressed
	"Lake County, CA"	"06033"	13	63811	Unreliable
	"Lassen County, CA"	"06035"	Suppressed	34488	Suppressed
	"Los Angeles County, CA"	"06037"	228	9786373	2.3
	"Madera County, CA"	"06039"	Suppressed	140313	Suppressed
	"Marin County, CA"	"06041"	15	244206	Unreliable
	"Mariposa County, CA"	"06043"	Suppressed	17972	Suppressed
	"Mendocino County, CA"	"06045"	Suppressed	87981	Suppressed
	"Merced County, CA"	"06047"	Suppressed	242554	Suppressed
	"Modoc County, CA"	"06049"	Suppressed	9565	Suppressed
	"Mono County, CA"	"06051"	Suppressed	13474	Suppressed
	"Monterey County, CA"	"06053"	24	405139	5.9
	"Napa County, CA"	"06055"	Suppressed	130381	Suppressed
	"Nevada County, CA"	"06057"	Suppressed	97250	Suppressed
	"Orange County, CA"	"06059"	162	2940055	5.5
	"Placer County, CA"	"06061"	10	312762	Unreliable
	"Plumas County, CA"	"06063"	Suppressed	21010	Suppressed
	"Riverside County, CA"	"06065"	65	1931785	3.4
	"Sacramento County, CA"	"06067"	91	1360816	6.7
	"San Benito County, CA"	"06069"	Suppressed	54647	Suppressed
	"San Bernardino County, CA"	"06071"	54	1943924	2.8
	"San Diego County, CA"	"06073"	147	2938375	5.0
	"San Francisco County, CA"	"06075"	15	763016	Unreliable
	"San Joaquin County, CA"	"06077"	30	656985	4.6
	"San Luis Obispo County, CA"	"06079"	12	258615	Unreliable
	"San Mateo County, CA"	"06081"	11	690078	Unreliable
	"Santa Barbara County, CA"	"06083"	Suppressed	408079	Suppressed
	"Santa Clara County, CA"	"06085"	33	1675312	2.0
	"Santa Cruz County, CA"	"06087"	16	251377	Unreliable
	"Shasta County, CA"	"06089"	11	175615	Unreliable
	"Sierra County, CA"	"06091"	Suppressed	3378	Suppressed
	"Siskiyou County, CA"	"06093"	Suppressed	44641	Suppressed
	"Solano County, CA"	"06095"	24	408181	5.9
	"Sonoma County, CA"	"06097"	25	465938	5.4
	"Stanislaus County, CA"	"06099"	44	500020	8.8
	"Sutter County, CA"	"06101"	Suppressed	88764	Suppressed
	"Tehama County, CA"	"06103"	Suppressed	60602	Suppressed
	"Trinity County, CA"	"06105"	Suppressed	13440	Suppressed
	"Tulare County, CA"	"06107"	18	407970	Unreliable
	"Tuolumne County, CA"	"06109"	Suppressed	56788	Suppressed
	"Ventura County, CA"	"06111"	42	794197	5.3
	"Yolo County, CA"	"06113"	Suppressed	186269	Suppressed
	"Yuba County, CA"	"06115"	Suppressed	66285	Suppressed
	"Adams County, CO"	"08001"	29	395146	7.3
	"Alamosa County, CO"	"08003"	Suppressed	15236	Suppressed
	"Arapahoe County, CO"	"08005"	21	524466	4.0
	"Archuleta County, CO"	"08007"	Suppressed	11496	Suppressed
	"Baca County, CO"	"08009"	Suppressed	3997	Suppressed
	"Bent County, CO"	"08011"	Suppressed	6118	Suppressed
	"Boulder County, CO"	"08013"	27	280241	9.6
	"Broomfield County, CO"	"08014"	Suppressed	46313	Suppressed
	"Chaffee County, CO"	"08015"	Suppressed	17105	Suppressed
	"Cheyenne County, CO"	"08017"	Suppressed	1939	Suppressed
	"Clear Creek County, CO"	"08019"	Suppressed	9150	Suppressed
	"Conejos County, CO"	"08021"	Suppressed	8337	Suppressed
	"Costilla County, CO"	"08023"	Suppressed	3562	Suppressed
	"Crowley County, CO"	"08025"	Suppressed	5677	Suppressed
	"Custer County, CO"	"08027"	Suppressed	3989	Suppressed
	"Delta County, CO"	"08029"	Suppressed	29389	Suppressed
	"Denver County, CO"	"08031"	86	551691	15.6
	"Dolores County, CO"	"08033"	Suppressed	1869	Suppressed
	"Douglas County, CO"	"08035"	Suppressed	243112	Suppressed
	"Eagle County, CO"	"08037"	Suppressed	47205	Suppressed
	"Elbert County, CO"	"08039"	Suppressed	22182	Suppressed
	"El Paso County, CO"	"08041"	44	565800	7.8
	"Fremont County, CO"	"08043"	Suppressed	46641	Suppressed
	"Garfield County, CO"	"08045"	Suppressed	49579	Suppressed
	"Gilpin County, CO"	"08047"	Suppressed	4810	Suppressed
	"Grand County, CO"	"08049"	Suppressed	13627	Suppressed
	"Gunnison County, CO"	"08051"	Suppressed	14456	Suppressed
	"Hinsdale County, CO"	"08053"	Suppressed	794	Suppressed
	"Huerfano County, CO"	"08055"	Suppressed	7145	Suppressed
	"Jackson County, CO"	"08057"	Suppressed	1449	Suppressed
	"Jefferson County, CO"	"08059"	25	519675	4.8
	"Kiowa County, CO"	"08061"	Suppressed	1467	Suppressed
	"Kit Carson County, CO"	"08063"	Suppressed	8060	Suppressed
	"Lake County, CO"	"08065"	Suppressed	7331	Suppressed
	"La Plata County, CO"	"08067"	Suppressed	47575	Suppressed
	"Larimer County, CO"	"08069"	10	275116	Unreliable
	"Las Animas County, CO"	"08071"	Suppressed	15582	Suppressed
	"Lincoln County, CO"	"08073"	Suppressed	5644	Suppressed
	"Logan County, CO"	"08075"	Suppressed	21694	Suppressed
	"Mesa County, CO"	"08077"	Suppressed	130194	Suppressed
	"Mineral County, CO"	"08079"	Suppressed	814	Suppressed
	"Moffat County, CO"	"08081"	Suppressed	12956	Suppressed
	"Montezuma County, CO"	"08083"	Suppressed	24514	Suppressed
	"Montrose County, CO"	"08085"	Suppressed	37227	Suppressed
	"Morgan County, CO"	"08087"	Suppressed	27727	Suppressed
	"Otero County, CO"	"08089"	Suppressed	19247	Suppressed
	"Ouray County, CO"	"08091"	Suppressed	4055	Suppressed
	"Park County, CO"	"08093"	Suppressed	16204	Suppressed
	"Phillips County, CO"	"08095"	Suppressed	4467	Suppressed
	"Pitkin County, CO"	"08097"	Suppressed	15399	Suppressed
	"Prowers County, CO"	"08099"	Suppressed	13480	Suppressed
	"Pueblo County, CO"	"08101"	14	149825	Unreliable
	"Rio Blanco County, CO"	"08103"	Suppressed	5945	Suppressed
	"Rio Grande County, CO"	"08105"	Suppressed	12208	Suppressed
	"Routt County, CO"	"08107"	Suppressed	21398	Suppressed
	"Saguache County, CO"	"08109"	Suppressed	6296	Suppressed
	"San Juan County, CO"	"08111"	Suppressed	627	Suppressed
	"San Miguel County, CO"	"08113"	Suppressed	7097	Suppressed
	"Sedgwick County, CO"	"08115"	Suppressed	2522	Suppressed
	"Summit County, CO"	"08117"	Suppressed	25487	Suppressed
	"Teller County, CO"	"08119"	Suppressed	21978	Suppressed
	"Washington County, CO"	"08121"	Suppressed	4912	Suppressed
	"Weld County, CO"	"08123"	Suppressed	222879	Suppressed
	"Yuma County, CO"	"08125"	Suppressed	9765	Suppressed
	"Fairfield County, CT"	"09001"	33	897653	3.7
	"Hartford County, CT"	"09003"	52	878081	5.9
	"Litchfield County, CT"	"09005"	Suppressed	188912	Suppressed
	"Middlesex County, CT"	"09007"	Suppressed	162191	Suppressed
	"New Haven County, CT"	"09009"	52	847162	6.1
	"New London County, CT"	"09011"	Suppressed	269664	Suppressed
	"Tolland County, CT"	"09013"	Suppressed	147657	Suppressed
	"Windham County, CT"	"09015"	Suppressed	115636	Suppressed
	"Kent County, DE"	"10001"	Suppressed	144585	Suppressed
	"New Castle County, DE"	"10003"	19	523343	Unreliable
	"Sussex County, DE"	"10005"	Suppressed	177222	Suppressed
	"District of Columbia, DC"	"11001"	44	567136	7.8
	"Alachua County, FL"	"12001"	Suppressed	233756	Suppressed
	"Baker County, FL"	"12003"	Suppressed	24832	Suppressed
	"Bay County, FL"	"12005"	16	162917	Unreliable
	"Bradford County, FL"	"12007"	Suppressed	28098	Suppressed
	"Brevard County, FL"	"12009"	49	529907	9.2
	"Broward County, FL"	"12011"	127	1746896	7.3
	"Calhoun County, FL"	"12013"	Suppressed	13850	Suppressed
	"Charlotte County, FL"	"12015"	Suppressed	155262	Suppressed
	"Citrus County, FL"	"12017"	13	133791	Unreliable
	"Clay County, FL"	"12019"	Suppressed	169418	Suppressed
	"Collier County, FL"	"12021"	24	307452	7.8
	"Columbia County, FL"	"12023"	Suppressed	63109	Suppressed
	"DeSoto County, FL"	"12027"	Suppressed	33864	Suppressed
	"Dixie County, FL"	"12029"	Suppressed	15427	Suppressed
	"Duval County, FL"	"12031"	29	828988	3.5
	"Escambia County, FL"	"12033"	26	298339	8.7
	"Flagler County, FL"	"12035"	Suppressed	77008	Suppressed
	"Franklin County, FL"	"12037"	Suppressed	10198	Suppressed
	"Gadsden County, FL"	"12039"	Suppressed	45258	Suppressed
	"Gilchrist County, FL"	"12041"	Suppressed	15801	Suppressed
	"Glades County, FL"	"12043"	Suppressed	12284	Suppressed
	"Gulf County, FL"	"12045"	Suppressed	15781	Suppressed
	"Hamilton County, FL"	"12047"	Suppressed	14017	Suppressed
	"Hardee County, FL"	"12049"	Suppressed	26874	Suppressed
	"Hendry County, FL"	"12051"	Suppressed	38201	Suppressed
	"Hernando County, FL"	"12053"	15	157156	Unreliable
	"Highlands County, FL"	"12055"	Suppressed	95614	Suppressed
	"Hillsborough County, FL"	"12057"	96	1143154	8.4
	"Holmes County, FL"	"12059"	Suppressed	19523	Suppressed
	"Indian River County, FL"	"12061"	10	127955	Unreliable
	"Jackson County, FL"	"12063"	Suppressed	47930	Suppressed
	"Jefferson County, FL"	"12065"	Suppressed	14210	Suppressed
	"Lafayette County, FL"	"12067"	Suppressed	8131	Suppressed
	"Lake County, FL"	"12069"	16	267587	Unreliable
	"Lee County, FL"	"12071"	30	555029	5.4
	"Leon County, FL"	"12073"	Suppressed	258083	Suppressed
	"Levy County, FL"	"12075"	Suppressed	38355	Suppressed
	"Liberty County, FL"	"12077"	Suppressed	7820	Suppressed
	"Madison County, FL"	"12079"	Suppressed	19070	Suppressed
	"Manatee County, FL"	"12081"	37	306845	12.1
	"Marion County, FL"	"12083"	23	303558	7.6
	"Martin County, FL"	"12085"	15	141912	Unreliable
	"Miami-Dade County, FL"	"12086"	75	2385872	3.1
	"Monroe County, FL"	"12087"	Suppressed	75819	Suppressed
	"Nassau County, FL"	"12089"	Suppressed	65568	Suppressed
	"Okaloosa County, FL"	"12091"	15	184045	Unreliable
	"Okeechobee County, FL"	"12093"	Suppressed	39247	Suppressed
	"Orange County, FL"	"12095"	64	1053341	6.1
	"Osceola County, FL"	"12097"	15	228026	Unreliable
	"Palm Beach County, FL"	"12099"	69	1278380	5.4
	"Pasco County, FL"	"12101"	28	421844	6.6
	"Pinellas County, FL"	"12103"	42	929426	4.5
	"Polk County, FL"	"12105"	17	547373	Unreliable
	"Putnam County, FL"	"12107"	Suppressed	73792	Suppressed
	"St. Johns County, FL"	"12109"	Suppressed	160266	Suppressed
	"St. Lucie County, FL"	"12111"	16	241965	Unreliable
	"Santa Rosa County, FL"	"12113"	20	141132	14.2
	"Sarasota County, FL"	"12115"	54	367912	14.7
	"Seminole County, FL"	"12117"	20	406840	4.9
	"Sumter County, FL"	"12119"	Suppressed	69261	Suppressed
	"Suwannee County, FL"	"12121"	Suppressed	38687	Suppressed
	"Taylor County, FL"	"12123"	Suppressed	20515	Suppressed
	"Union County, FL"	"12125"	Suppressed	14856	Suppressed
	"Volusia County, FL"	"12127"	30	486297	6.2
	"Wakulla County, FL"	"12129"	Suppressed	26706	Suppressed
	"Walton County, FL"	"12131"	Suppressed	49392	Suppressed
	"Washington County, FL"	"12133"	Suppressed	22216	Suppressed
	"Appling County, GA"	"13001"	Suppressed	17769	Suppressed
	"Atkinson County, GA"	"13003"	Suppressed	8096	Suppressed
	"Bacon County, GA"	"13005"	Suppressed	10552	Suppressed
	"Baker County, GA"	"13007"	Suppressed	3967	Suppressed
	"Baldwin County, GA"	"13009"	Suppressed	46304	Suppressed
	"Banks County, GA"	"13011"	Suppressed	16683	Suppressed
	"Barrow County, GA"	"13013"	Suppressed	57889	Suppressed
	"Bartow County, GA"	"13015"	Suppressed	90334	Suppressed
	"Ben Hill County, GA"	"13017"	Suppressed	17243	Suppressed
	"Berrien County, GA"	"13019"	Suppressed	17735	Suppressed
	"Bibb County, GA"	"13021"	Suppressed	154003	Suppressed
	"Bleckley County, GA"	"13023"	Suppressed	12127	Suppressed
	"Brantley County, GA"	"13025"	Suppressed	16535	Suppressed
	"Brooks County, GA"	"13027"	Suppressed	16124	Suppressed
	"Bryan County, GA"	"13029"	Suppressed	26557	Suppressed
	"Bulloch County, GA"	"13031"	Suppressed	63048	Suppressed
	"Burke County, GA"	"13033"	Suppressed	22939	Suppressed
	"Butts County, GA"	"13035"	Suppressed	22055	Suppressed
	"Calhoun County, GA"	"13037"	Suppressed	6256	Suppressed
	"Camden County, GA"	"13039"	Suppressed	46673	Suppressed
	"Candler County, GA"	"13043"	Suppressed	10158	Suppressed
	"Carroll County, GA"	"13045"	12	102526	Unreliable
	"Catoosa County, GA"	"13047"	Suppressed	59745	Suppressed
	"Charlton County, GA"	"13049"	Suppressed	11635	Suppressed
	"Chatham County, GA"	"13051"	Suppressed	242242	Suppressed
	"Chattahoochee County, GA"	"13053"	Suppressed	14096	Suppressed
	"Chattooga County, GA"	"13055"	Suppressed	25506	Suppressed
	"Cherokee County, GA"	"13057"	11	182128	Unreliable
	"Clarke County, GA"	"13059"	Suppressed	109536	Suppressed
	"Clay County, GA"	"13061"	Suppressed	3216	Suppressed
	"Clayton County, GA"	"13063"	10	256292	Unreliable
	"Clinch County, GA"	"13065"	Suppressed	6948	Suppressed
	"Cobb County, GA"	"13067"	12	646754	Unreliable
	"Coffee County, GA"	"13069"	Suppressed	39829	Suppressed
	"Colquitt County, GA"	"13071"	Suppressed	42993	Suppressed
	"Columbia County, GA"	"13073"	Suppressed	106477	Suppressed
	"Cook County, GA"	"13075"	Suppressed	16567	Suppressed
	"Coweta County, GA"	"13077"	Suppressed	108371	Suppressed
	"Crawford County, GA"	"13079"	Suppressed	12875	Suppressed
	"Crisp County, GA"	"13081"	Suppressed	22456	Suppressed
	"Dade County, GA"	"13083"	Suppressed	16188	Suppressed
	"Dawson County, GA"	"13085"	Suppressed	19611	Suppressed
	"Decatur County, GA"	"13087"	Suppressed	27511	Suppressed
	"DeKalb County, GA"	"13089"	Suppressed	668998	Suppressed
	"Dodge County, GA"	"13091"	Suppressed	20550	Suppressed
	"Dooly County, GA"	"13093"	Suppressed	13292	Suppressed
	"Dougherty County, GA"	"13095"	Suppressed	94610	Suppressed
	"Douglas County, GA"	"13097"	Suppressed	113354	Suppressed
	"Early County, GA"	"13099"	Suppressed	11749	Suppressed
	"Echols County, GA"	"13101"	Suppressed	3946	Suppressed
