"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Contra Costa County, CA"	"06013"	40	1037890	3.9
	"Del Norte County, CA"	"06015"	Suppressed	28599	Suppressed
	"El Dorado County, CA"	"06017"	23	180455	12.7
	"Fresno County, CA"	"06019"	67	921478	7.3
	"Glenn County, CA"	"06021"	Suppressed	28100	Suppressed
	"Humboldt County, CA"	"06023"	26	133744	19.4
	"Imperial County, CA"	"06025"	Suppressed	172008	Suppressed
	"Inyo County, CA"	"06027"	Suppressed	18544	Suppressed
	"Kern County, CA"	"06029"	56	830137	6.7
	"Kings County, CA"	"06031"	Suppressed	152278	Suppressed
	"Lake County, CA"	"06033"	13	64413	Unreliable
	"Lassen County, CA"	"06035"	Suppressed	35160	Suppressed
	"Los Angeles County, CA"	"06037"	280	9787400	2.9
	"Madera County, CA"	"06039"	Suppressed	149234	Suppressed
	"Marin County, CA"	"06041"	25	250862	10.0
	"Mariposa County, CA"	"06043"	Suppressed	18212	Suppressed
	"Mendocino County, CA"	"06045"	10	87722	Unreliable
	"Merced County, CA"	"06047"	11	252302	Unreliable
	"Modoc County, CA"	"06049"	Suppressed	9646	Suppressed
	"Mono County, CA"	"06051"	Suppressed	14008	Suppressed
	"Monterey County, CA"	"06053"	20	410263	4.9
	"Napa County, CA"	"06055"	Suppressed	135280	Suppressed
	"Nevada County, CA"	"06057"	Suppressed	98591	Suppressed
	"Orange County, CA"	"06059"	246	2987177	8.2
	"Placer County, CA"	"06061"	Suppressed	343810	Suppressed
	"Plumas County, CA"	"06063"	Suppressed	20169	Suppressed
	"Riverside County, CA"	"06065"	126	2146725	5.9
	"Sacramento County, CA"	"06067"	84	1408601	6.0
	"San Benito County, CA"	"06069"	Suppressed	54436	Suppressed
	"San Bernardino County, CA"	"06071"	73	2013960	3.6
	"San Diego County, CA"	"06073"	245	3061203	8.0
	"San Francisco County, CA"	"06075"	97	801922	12.1
	"San Joaquin County, CA"	"06077"	67	677736	9.9
	"San Luis Obispo County, CA"	"06079"	15	268145	Unreliable
	"San Mateo County, CA"	"06081"	15	713617	Unreliable
	"Santa Barbara County, CA"	"06083"	18	420356	Unreliable
	"Santa Clara County, CA"	"06085"	42	1765137	2.4
	"Santa Cruz County, CA"	"06087"	28	260009	10.8
	"Shasta County, CA"	"06089"	28	177279	15.8
	"Sierra County, CA"	"06091"	Suppressed	3248	Suppressed
	"Siskiyou County, CA"	"06093"	Suppressed	44788	Suppressed
	"Solano County, CA"	"06095"	17	410290	Unreliable
	"Sonoma County, CA"	"06097"	36	479479	7.5
	"Stanislaus County, CA"	"06099"	39	511536	7.6
	"Sutter County, CA"	"06101"	Suppressed	94366	Suppressed
	"Tehama County, CA"	"06103"	Suppressed	62891	Suppressed
	"Trinity County, CA"	"06105"	Suppressed	13762	Suppressed
	"Tulare County, CA"	"06107"	25	436987	5.7
	"Tuolumne County, CA"	"06109"	12	55845	Unreliable
	"Ventura County, CA"	"06111"	61	815130	7.5
	"Yolo County, CA"	"06113"	10	199791	Unreliable
	"Yuba County, CA"	"06115"	Suppressed	71607	Suppressed
	"Adams County, CO"	"08001"	33	435700	7.6
	"Alamosa County, CO"	"08003"	Suppressed	15289	Suppressed
	"Arapahoe County, CO"	"08005"	31	563161	5.5
	"Archuleta County, CO"	"08007"	Suppressed	12169	Suppressed
	"Baca County, CO"	"08009"	Suppressed	3767	Suppressed
	"Bent County, CO"	"08011"	Suppressed	6425	Suppressed
	"Boulder County, CO"	"08013"	28	293190	9.6
	"Broomfield County, CO"	"08014"	Suppressed	54789	Suppressed
	"Chaffee County, CO"	"08015"	Suppressed	17852	Suppressed
	"Cheyenne County, CO"	"08017"	Suppressed	1843	Suppressed
	"Clear Creek County, CO"	"08019"	Suppressed	8994	Suppressed
	"Conejos County, CO"	"08021"	Suppressed	8140	Suppressed
	"Costilla County, CO"	"08023"	Suppressed	3481	Suppressed
	"Crowley County, CO"	"08025"	Suppressed	5797	Suppressed
	"Custer County, CO"	"08027"	Suppressed	4190	Suppressed
	"Delta County, CO"	"08029"	Suppressed	31156	Suppressed
	"Denver County, CO"	"08031"	127	589011	21.6
	"Dolores County, CO"	"08033"	Suppressed	2057	Suppressed
	"Douglas County, CO"	"08035"	13	281386	Unreliable
	"Eagle County, CO"	"08037"	Suppressed	52513	Suppressed
	"Elbert County, CO"	"08039"	Suppressed	22965	Suppressed
	"El Paso County, CO"	"08041"	35	608061	5.8
	"Fremont County, CO"	"08043"	Suppressed	46871	Suppressed
	"Garfield County, CO"	"08045"	Suppressed	57089	Suppressed
	"Gilpin County, CO"	"08047"	Suppressed	5352	Suppressed
	"Grand County, CO"	"08049"	Suppressed	14902	Suppressed
	"Gunnison County, CO"	"08051"	Suppressed	15356	Suppressed
	"Hinsdale County, CO"	"08053"	Suppressed	834	Suppressed
	"Huerfano County, CO"	"08055"	Suppressed	6824	Suppressed
	"Jackson County, CO"	"08057"	Suppressed	1408	Suppressed
	"Jefferson County, CO"	"08059"	43	531961	8.1
	"Kiowa County, CO"	"08061"	Suppressed	1378	Suppressed
	"Kit Carson County, CO"	"08063"	Suppressed	8383	Suppressed
	"Lake County, CO"	"08065"	Suppressed	7426	Suppressed
	"La Plata County, CO"	"08067"	Suppressed	51105	Suppressed
	"Larimer County, CO"	"08069"	24	296696	8.1
	"Las Animas County, CO"	"08071"	Suppressed	15775	Suppressed
	"Lincoln County, CO"	"08073"	Suppressed	5423	Suppressed
	"Logan County, CO"	"08075"	Suppressed	22451	Suppressed
	"Mesa County, CO"	"08077"	Suppressed	147851	Suppressed
	"Mineral County, CO"	"08079"	Suppressed	732	Suppressed
	"Moffat County, CO"	"08081"	Suppressed	13728	Suppressed
	"Montezuma County, CO"	"08083"	Suppressed	25507	Suppressed
	"Montrose County, CO"	"08085"	Suppressed	41535	Suppressed
	"Morgan County, CO"	"08087"	Suppressed	28099	Suppressed
	"Otero County, CO"	"08089"	Suppressed	18743	Suppressed
	"Ouray County, CO"	"08091"	Suppressed	4395	Suppressed
	"Park County, CO"	"08093"	Suppressed	16098	Suppressed
	"Phillips County, CO"	"08095"	Suppressed	4359	Suppressed
	"Pitkin County, CO"	"08097"	Suppressed	17008	Suppressed
	"Prowers County, CO"	"08099"	Suppressed	12593	Suppressed
	"Pueblo County, CO"	"08101"	14	157846	Unreliable
	"Rio Blanco County, CO"	"08103"	Suppressed	6779	Suppressed
	"Rio Grande County, CO"	"08105"	Suppressed	11872	Suppressed
	"Routt County, CO"	"08107"	Suppressed	23688	Suppressed
	"Saguache County, CO"	"08109"	Suppressed	6134	Suppressed
	"San Juan County, CO"	"08111"	Suppressed	657	Suppressed
	"San Miguel County, CO"	"08113"	Suppressed	7379	Suppressed
	"Sedgwick County, CO"	"08115"	Suppressed	2392	Suppressed
	"Summit County, CO"	"08117"	Suppressed	27678	Suppressed
	"Teller County, CO"	"08119"	Suppressed	22937	Suppressed
	"Washington County, CO"	"08121"	Suppressed	4800	Suppressed
	"Weld County, CO"	"08123"	10	248193	Unreliable
	"Yuma County, CO"	"08125"	Suppressed	10022	Suppressed
	"Fairfield County, CT"	"09001"	46	910421	5.1
	"Hartford County, CT"	"09003"	47	891667	5.3
	"Litchfield County, CT"	"09005"	17	190015	Unreliable
	"Middlesex County, CT"	"09007"	Suppressed	165607	Suppressed
	"New Haven County, CT"	"09009"	60	860025	7.0
	"New London County, CT"	"09011"	24	273630	8.8
	"Tolland County, CT"	"09013"	10	152330	Unreliable
	"Windham County, CT"	"09015"	Suppressed	118112	Suppressed
	"Kent County, DE"	"10001"	12	160081	Unreliable
	"New Castle County, DE"	"10003"	47	536898	8.8
	"Sussex County, DE"	"10005"	22	194751	11.3
	"District of Columbia, DC"	"11001"	13	592228	Unreliable
	"Alachua County, FL"	"12001"	17	246657	Unreliable
	"Baker County, FL"	"12003"	Suppressed	27124	Suppressed
	"Bay County, FL"	"12005"	16	167464	Unreliable
	"Bradford County, FL"	"12007"	Suppressed	28979	Suppressed
	"Brevard County, FL"	"12009"	36	542109	6.6
	"Broward County, FL"	"12011"	131	1733310	7.6
	"Calhoun County, FL"	"12013"	Suppressed	14692	Suppressed
	"Charlotte County, FL"	"12015"	Suppressed	159629	Suppressed
	"Citrus County, FL"	"12017"	Suppressed	141381	Suppressed
	"Clay County, FL"	"12019"	23	189101	12.2
	"Collier County, FL"	"12021"	36	318485	11.3
	"Columbia County, FL"	"12023"	Suppressed	67412	Suppressed
	"DeSoto County, FL"	"12027"	Suppressed	34592	Suppressed
	"Dixie County, FL"	"12029"	Suppressed	16403	Suppressed
	"Duval County, FL"	"12031"	70	859795	8.1
	"Escambia County, FL"	"12033"	16	297015	Unreliable
	"Flagler County, FL"	"12035"	Suppressed	94700	Suppressed
	"Franklin County, FL"	"12037"	Suppressed	11515	Suppressed
	"Gadsden County, FL"	"12039"	Suppressed	46264	Suppressed
	"Gilchrist County, FL"	"12041"	Suppressed	16829	Suppressed
	"Glades County, FL"	"12043"	Suppressed	12839	Suppressed
	"Gulf County, FL"	"12045"	Suppressed	15933	Suppressed
	"Hamilton County, FL"	"12047"	Suppressed	14930	Suppressed
	"Hardee County, FL"	"12049"	Suppressed	27661	Suppressed
	"Hendry County, FL"	"12051"	Suppressed	39010	Suppressed
	"Hernando County, FL"	"12053"	19	171950	Unreliable
	"Highlands County, FL"	"12055"	Suppressed	98956	Suppressed
	"Hillsborough County, FL"	"12057"	231	1214050	19.0
	"Holmes County, FL"	"12059"	Suppressed	20147	Suppressed
	"Indian River County, FL"	"12061"	16	137016	Unreliable
	"Jackson County, FL"	"12063"	Suppressed	50064	Suppressed
	"Jefferson County, FL"	"12065"	Suppressed	14704	Suppressed
	"Lafayette County, FL"	"12067"	Suppressed	8435	Suppressed
	"Lake County, FL"	"12069"	18	295511	Unreliable
	"Lee County, FL"	"12071"	76	612297	12.4
	"Leon County, FL"	"12073"	Suppressed	273263	Suppressed
	"Levy County, FL"	"12075"	Suppressed	40880	Suppressed
	"Liberty County, FL"	"12077"	Suppressed	8347	Suppressed
	"Madison County, FL"	"12079"	Suppressed	19329	Suppressed
	"Manatee County, FL"	"12081"	56	320711	17.5
	"Marion County, FL"	"12083"	21	330880	6.3
	"Martin County, FL"	"12085"	11	145506	Unreliable
	"Miami-Dade County, FL"	"12086"	96	2463943	3.9
	"Monroe County, FL"	"12087"	Suppressed	72627	Suppressed
	"Nassau County, FL"	"12089"	Suppressed	72671	Suppressed
	"Okaloosa County, FL"	"12091"	16	181153	Unreliable
	"Okeechobee County, FL"	"12093"	Suppressed	39899	Suppressed
	"Orange County, FL"	"12095"	101	1131351	8.9
	"Osceola County, FL"	"12097"	12	265267	Unreliable
	"Palm Beach County, FL"	"12099"	70	1307371	5.4
	"Pasco County, FL"	"12101"	44	462607	9.5
	"Pinellas County, FL"	"12103"	77	915330	8.4
	"Polk County, FL"	"12105"	30	598683	5.0
	"Putnam County, FL"	"12107"	Suppressed	74546	Suppressed
	"St. Johns County, FL"	"12109"	Suppressed	186281	Suppressed
	"St. Lucie County, FL"	"12111"	22	274344	8.0
	"Santa Rosa County, FL"	"12113"	10	149544	Unreliable
	"Sarasota County, FL"	"12115"	66	377262	17.5
	"Seminole County, FL"	"12117"	59	419788	14.1
	"Sumter County, FL"	"12119"	Suppressed	90643	Suppressed
	"Suwannee County, FL"	"12121"	Suppressed	41263	Suppressed
	"Taylor County, FL"	"12123"	Suppressed	22482	Suppressed
	"Union County, FL"	"12125"	Suppressed	15340	Suppressed
	"Volusia County, FL"	"12127"	87	494688	17.6
	"Wakulla County, FL"	"12129"	Suppressed	30459	Suppressed
	"Walton County, FL"	"12131"	Suppressed	54534	Suppressed
	"Washington County, FL"	"12133"	Suppressed	24693	Suppressed
	"Appling County, GA"	"13001"	Suppressed	18144	Suppressed
	"Atkinson County, GA"	"13003"	Suppressed	8386	Suppressed
	"Bacon County, GA"	"13005"	Suppressed	11134	Suppressed
	"Baker County, GA"	"13007"	Suppressed	3560	Suppressed
	"Baldwin County, GA"	"13009"	Suppressed	47087	Suppressed
	"Banks County, GA"	"13011"	Suppressed	18208	Suppressed
	"Barrow County, GA"	"13013"	Suppressed	68548	Suppressed
	"Bartow County, GA"	"13015"	Suppressed	99807	Suppressed
	"Ben Hill County, GA"	"13017"	Suppressed	17581	Suppressed
	"Berrien County, GA"	"13019"	Suppressed	19067	Suppressed
	"Bibb County, GA"	"13021"	Suppressed	155154	Suppressed
	"Bleckley County, GA"	"13023"	Suppressed	13034	Suppressed
	"Brantley County, GA"	"13025"	Suppressed	18129	Suppressed
	"Brooks County, GA"	"13027"	Suppressed	16375	Suppressed
	"Bryan County, GA"	"13029"	Suppressed	29987	Suppressed
	"Bulloch County, GA"	"13031"	Suppressed	68598	Suppressed
	"Burke County, GA"	"13033"	Suppressed	23117	Suppressed
	"Butts County, GA"	"13035"	Suppressed	23682	Suppressed
	"Calhoun County, GA"	"13037"	Suppressed	6670	Suppressed
	"Camden County, GA"	"13039"	Suppressed	50024	Suppressed
	"Candler County, GA"	"13043"	Suppressed	10880	Suppressed
	"Carroll County, GA"	"13045"	18	110433	Unreliable
	"Catoosa County, GA"	"13047"	Suppressed	63874	Suppressed
	"Charlton County, GA"	"13049"	Suppressed	12665	Suppressed
	"Chatham County, GA"	"13051"	11	262122	Unreliable
	"Chattahoochee County, GA"	"13053"	Suppressed	11955	Suppressed
	"Chattooga County, GA"	"13055"	Suppressed	25894	Suppressed
	"Cherokee County, GA"	"13057"	13	212232	Unreliable
	"Clarke County, GA"	"13059"	Suppressed	116843	Suppressed
	"Clay County, GA"	"13061"	Suppressed	3201	Suppressed
	"Clayton County, GA"	"13063"	Suppressed	260067	Suppressed
	"Clinch County, GA"	"13065"	Suppressed	6799	Suppressed
	"Cobb County, GA"	"13067"	22	684776	3.2
	"Coffee County, GA"	"13069"	Suppressed	42089	Suppressed
	"Colquitt County, GA"	"13071"	Suppressed	45152	Suppressed
	"Columbia County, GA"	"13073"	Suppressed	121050	Suppressed
	"Cook County, GA"	"13075"	Suppressed	17114	Suppressed
	"Coweta County, GA"	"13077"	11	125501	Unreliable
	"Crawford County, GA"	"13079"	Suppressed	12711	Suppressed
	"Crisp County, GA"	"13081"	Suppressed	23378	Suppressed
	"Dade County, GA"	"13083"	Suppressed	16657	Suppressed
	"Dawson County, GA"	"13085"	Suppressed	22325	Suppressed
	"Decatur County, GA"	"13087"	Suppressed	28058	Suppressed
	"DeKalb County, GA"	"13089"	19	690658	Unreliable
	"Dodge County, GA"	"13091"	Suppressed	21659	Suppressed
	"Dooly County, GA"	"13093"	Suppressed	14769	Suppressed
	"Dougherty County, GA"	"13095"	Suppressed	94688	Suppressed
	"Douglas County, GA"	"13097"	Suppressed	131292	Suppressed
	"Early County, GA"	"13099"	Suppressed	11101	Suppressed
	"Echols County, GA"	"13101"	Suppressed	4012	Suppressed
	"Effingham County, GA"	"13103"	Suppressed	51908	Suppressed
	"Elbert County, GA"	"13105"	Suppressed	20335	Suppressed
	"Emanuel County, GA"	"13107"	Suppressed	22456	Suppressed
	"Evans County, GA"	"13109"	Suppressed	11016	Suppressed
	"Fannin County, GA"	"13111"	Suppressed	23661	Suppressed
